Alert ID,Ticker,Name,Description,Time
2223586248,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""S"",""price"":4.8675}",2025-04-25T00:59:02Z
2223583060,"NYMEX:MCL1!, 15m",,"{""symbol"":""MCL1!"",""side"":""B"",""price"":63.11}",2025-04-25T00:19:11Z
2223584182,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""B"",""price"":3.092}",2025-04-24T18:20:33Z
2223584182,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""B"",""price"":3.093}",2025-04-24T18:05:54Z
2223586074,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""B"",""price"":4.8655}",2025-04-24T17:52:33Z
2223591220,"CBOT:ZW1!, 15m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":544.5}",2025-04-24T17:41:50Z
2223586074,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""B"",""price"":4.867}",2025-04-24T17:30:53Z
2223586074,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""B"",""price"":4.8655}",2025-04-24T17:28:02Z
2223584182,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""B"",""price"":3.092}",2025-04-24T16:57:08Z
2223591408,"CBOT:ZW1!, 15m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.5}",2025-04-24T15:40:00Z
2223589834,"CBOT:ZS1!, 15m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1053.5}",2025-04-24T15:01:22Z
2223590771,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""B"",""price"":49.01}",2025-04-24T15:00:01Z
2223589834,"CBOT:ZS1!, 15m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1053.5}",2025-04-24T14:52:36Z
2223590771,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""B"",""price"":49.01}",2025-04-24T14:52:17Z
2223592493,"ICEUS_DLY:SB1!, 15m",,"{""symbol"":""SB1!"",""side"":""S"",""price"":17.84}",2025-04-24T14:48:49Z
2223589834,"CBOT:ZS1!, 15m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1053.5}",2025-04-24T14:41:42Z
2223583442,"NYMEX:MCL1!, 15m",,"{""symbol"":""MCL1!"",""side"":""S"",""price"":62.52}",2025-04-24T14:31:04Z
2223583442,"NYMEX:MCL1!, 15m",,"{""symbol"":""MCL1!"",""side"":""S"",""price"":62.52}",2025-04-24T14:17:08Z
2223588529,"CBOT:ZC1!, 15m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":475}",2025-04-24T14:04:22Z
2223590944,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""S"",""price"":48.62}",2025-04-24T14:02:18Z
2223591408,"CBOT:ZW1!, 15m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.5}",2025-04-24T13:48:07Z
2223590944,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""S"",""price"":48.6}",2025-04-24T13:46:45Z
2223591408,"CBOT:ZW1!, 15m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.5}",2025-04-24T13:30:52Z
2223586248,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""S"",""price"":4.8485}",2025-04-24T12:52:19Z
2223592338,"ICEUS_DLY:SB1!, 15m",,"{""symbol"":""SB1!"",""side"":""B"",""price"":17.93}",2025-04-24T12:18:12Z
2223589973,"CBOT:ZS1!, 15m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1054.5}",2025-04-24T11:49:04Z
2223589138,"CBOT:ZC1!, 15m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":473.5}",2025-04-24T11:44:51Z
2223584382,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""S"",""price"":3.108}",2025-04-24T11:37:23Z
2223590771,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""B"",""price"":48.75}",2025-04-24T11:06:06Z
2223592996,"CME_MINI:MES1!, 15m",,"{""symbol"":""MES1!"",""side"":""B"",""price"":5393.5}",2025-04-24T10:44:46Z
2223593469,"CBOT_MINI:MYM1!, 15m",,"{""symbol"":""MYM1!"",""side"":""B"",""price"":39628}",2025-04-24T10:44:46Z
2223583060,"NYMEX:MCL1!, 15m",,"{""symbol"":""MCL1!"",""side"":""B"",""price"":62.87}",2025-04-24T10:32:19Z
2223584182,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""B"",""price"":3.124}",2025-04-24T10:04:43Z
2223591220,"CBOT:ZW1!, 15m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":541.75}",2025-04-24T09:57:30Z
2223584182,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""B"",""price"":3.124}",2025-04-24T09:51:47Z
2223583442,"NYMEX:MCL1!, 15m",,"{""symbol"":""MCL1!"",""side"":""S"",""price"":62.57}",2025-04-24T08:52:45Z
2223590944,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""S"",""price"":48.56}",2025-04-24T08:45:23Z
2223590944,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""S"",""price"":48.56}",2025-04-24T08:40:19Z
2223586074,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""B"",""price"":4.8495}",2025-04-24T07:00:08Z
2223586074,"COMEX_MINI:MHG1!, 15m",,"{""symbol"":""MHG1!"",""side"":""B"",""price"":4.849}",2025-04-24T06:50:37Z
2223583060,"NYMEX:MCL1!, 15m",,"{""symbol"":""MCL1!"",""side"":""B"",""price"":62.47}",2025-04-24T06:15:07Z
2223584382,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""S"",""price"":3.13}",2025-04-24T05:32:06Z
2223584382,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""S"",""price"":3.131}",2025-04-24T04:37:03Z
2223584382,"NYMEX:MNG1!, 15m",,"{""symbol"":""MNG1!"",""side"":""S"",""price"":3.131}",2025-04-24T04:07:40Z
2223590771,"CBOT:ZL1!, 15m",,"{""symbol"":""ZL1!"",""side"":""B"",""price"":48.45}",2025-04-23T18:16:49Z
